Country,Item,Year,Value
Mauritius,Cassava and products,2004,0
Mauritius,Cassava and products,2005,0
Mauritius,Cassava and products,2006,0
Mauritius,Cassava and products,2007,0
Mauritius,Cassava and products,2008,0
Mauritius,Cassava and products,2009,0
Mauritius,Cassava and products,2010,1
Mauritius,Cassava and products,2011,0
Mauritius,Cassava and products,2012,1
Mauritius,Cassava and products,2013,1
Mauritius,Potatoes and products,2004,11
Mauritius,Potatoes and products,2005,13
Mauritius,Potatoes and products,2006,11
Mauritius,Potatoes and products,2007,15
Mauritius,Potatoes and products,2008,15
Mauritius,Potatoes and products,2009,20
Mauritius,Potatoes and products,2010,22
Mauritius,Potatoes and products,2011,22
Mauritius,Potatoes and products,2012,20
Mauritius,Potatoes and products,2013,16
Mauritius,Sweet potatoes,2004,1
Mauritius,Sweet potatoes,2005,1
Mauritius,Sweet potatoes,2006,0
Mauritius,Sweet potatoes,2007,1
Mauritius,Sweet potatoes,2008,1
Mauritius,Sweet potatoes,2009,1
Mauritius,Sweet potatoes,2010,1
Mauritius,Sweet potatoes,2011,1
Mauritius,Sweet potatoes,2012,1
Mauritius,Sweet potatoes,2013,1
Mauritius,"Roots, Other",2004,0
Mauritius,"Roots, Other",2005,0
Mauritius,"Roots, Other",2006,0
Mauritius,"Roots, Other",2007,0
Mauritius,"Roots, Other",2008,0
Mauritius,"Roots, Other",2009,0
Mauritius,"Roots, Other",2010,0
Mauritius,"Roots, Other",2011,0
Mauritius,"Roots, Other",2012,0
Mauritius,"Roots, Other",2013,1
Mauritius,Sugar cane,2004,5280
Mauritius,Sugar cane,2005,4984
Mauritius,Sugar cane,2006,4749
Mauritius,Sugar cane,2007,4236
Mauritius,Sugar cane,2008,4533
Mauritius,Sugar cane,2009,4667
Mauritius,Sugar cane,2010,4366
Mauritius,Sugar cane,2011,4230
Mauritius,Sugar cane,2012,3947
Mauritius,Sugar cane,2013,3816
Mauritius,Sugar (Raw Equivalent),2004,572
Mauritius,Sugar (Raw Equivalent),2005,520
Mauritius,Sugar (Raw Equivalent),2006,505
Mauritius,Sugar (Raw Equivalent),2007,436
Mauritius,Sugar (Raw Equivalent),2008,452
Mauritius,Sugar (Raw Equivalent),2009,467
Mauritius,Sugar (Raw Equivalent),2010,452
Mauritius,Sugar (Raw Equivalent),2011,435
Mauritius,Sugar (Raw Equivalent),2012,409
Mauritius,Sugar (Raw Equivalent),2013,405
Mauritius,Nuts and products,2004,0
Mauritius,Nuts and products,2005,0
Mauritius,Nuts and products,2006,0
Mauritius,Nuts and products,2007,0
Mauritius,Nuts and products,2008,0
Mauritius,Nuts and products,2009,0
Mauritius,Nuts and products,2010,0
Mauritius,Nuts and products,2011,0
Mauritius,Nuts and products,2012,0
Mauritius,Nuts and products,2013,0
Mauritius,Groundnuts (Shelled Eq),2004,0
Mauritius,Groundnuts (Shelled Eq),2005,0
Mauritius,Groundnuts (Shelled Eq),2006,0
Mauritius,Groundnuts (Shelled Eq),2007,0
Mauritius,Groundnuts (Shelled Eq),2008,0
Mauritius,Groundnuts (Shelled Eq),2009,0
Mauritius,Groundnuts (Shelled Eq),2010,0
Mauritius,Groundnuts (Shelled Eq),2011,0
Mauritius,Groundnuts (Shelled Eq),2012,1
Mauritius,Groundnuts (Shelled Eq),2013,0
Mauritius,Coconuts - Incl Copra,2004,2
Mauritius,Coconuts - Incl Copra,2005,2
Mauritius,Coconuts - Incl Copra,2006,2
Mauritius,Coconuts - Incl Copra,2007,2
Mauritius,Coconuts - Incl Copra,2008,2
Mauritius,Coconuts - Incl Copra,2009,2
Mauritius,Coconuts - Incl Copra,2010,2
Mauritius,Coconuts - Incl Copra,2011,2
Mauritius,Coconuts - Incl Copra,2012,2
Mauritius,Coconuts - Incl Copra,2013,2
Mauritius,Groundnut Oil,2004,0
Mauritius,Groundnut Oil,2005,0
Mauritius,Groundnut Oil,2006,0
Mauritius,Groundnut Oil,2007,0
Mauritius,Groundnut Oil,2008,0
Mauritius,Groundnut Oil,2009,0
Mauritius,Groundnut Oil,2010,0
Mauritius,Groundnut Oil,2011,0
Mauritius,Groundnut Oil,2012,0
Mauritius,Groundnut Oil,2013,0
Mauritius,Coconut Oil,2004,0
Mauritius,Coconut Oil,2005,0
Mauritius,Coconut Oil,2006,0
Mauritius,Coconut Oil,2007,0
Mauritius,Coconut Oil,2008,0
Mauritius,Coconut Oil,2009,0
Mauritius,Coconut Oil,2010,0
Mauritius,Coconut Oil,2011,0
Mauritius,Coconut Oil,2012,0
Mauritius,Coconut Oil,2013,0
Mauritius,"Oilcrops Oil, Other",2004,0
Mauritius,"Oilcrops Oil, Other",2005,0
Mauritius,"Oilcrops Oil, Other",2006,0
Mauritius,"Oilcrops Oil, Other",2007,0
Mauritius,"Oilcrops Oil, Other",2008,0
Mauritius,"Oilcrops Oil, Other",2009,0
Mauritius,"Oilcrops Oil, Other",2010,0
Mauritius,"Oilcrops Oil, Other",2011,0
Mauritius,"Oilcrops Oil, Other",2012,0
Mauritius,"Oilcrops Oil, Other",2013,0
Mauritius,Tomatoes and products,2004,14
Mauritius,Tomatoes and products,2005,13
Mauritius,Tomatoes and products,2006,15
Mauritius,Tomatoes and products,2007,11
Mauritius,Tomatoes and products,2008,12
Mauritius,Tomatoes and products,2009,13
Mauritius,Tomatoes and products,2010,12
Mauritius,Tomatoes and products,2011,11
Mauritius,Tomatoes and products,2012,13
Mauritius,Tomatoes and products,2013,11
Mauritius,Onions,2004,5
Mauritius,Onions,2005,6
Mauritius,Onions,2006,5
Mauritius,Onions,2007,6
Mauritius,Onions,2008,6
Mauritius,Onions,2009,5
Mauritius,Onions,2010,6
Mauritius,Onions,2011,5
Mauritius,Onions,2012,7
Mauritius,Onions,2013,8
Mauritius,"Vegetables, Other",2004,65
Mauritius,"Vegetables, Other",2005,50
Mauritius,"Vegetables, Other",2006,53
Mauritius,"Vegetables, Other",2007,48
Mauritius,"Vegetables, Other",2008,42
Mauritius,"Vegetables, Other",2009,54
Mauritius,"Vegetables, Other",2010,54
Mauritius,"Vegetables, Other",2011,53
Mauritius,"Vegetables, Other",2012,51
Mauritius,"Vegetables, Other",2013,52
Mauritius,"Citrus, Other",2004,0
Mauritius,"Citrus, Other",2005,0
Mauritius,"Citrus, Other",2006,0
Mauritius,"Citrus, Other",2007,0
Mauritius,"Citrus, Other",2008,0
Mauritius,"Citrus, Other",2009,0
Mauritius,"Citrus, Other",2010,0
Mauritius,"Citrus, Other",2011,1
Mauritius,"Citrus, Other",2012,1
Mauritius,"Citrus, Other",2013,1
Mauritius,Bananas,2004,12
Mauritius,Bananas,2005,12
Mauritius,Bananas,2006,11
Mauritius,Bananas,2007,9
Mauritius,Bananas,2008,10
Mauritius,Bananas,2009,11
Mauritius,Bananas,2010,12
Mauritius,Bananas,2011,11
Mauritius,Bananas,2012,10
Mauritius,Bananas,2013,10
Mauritius,Pineapples and products,2004,4
Mauritius,Pineapples and products,2005,5
Mauritius,Pineapples and products,2006,6
Mauritius,Pineapples and products,2007,6
Mauritius,Pineapples and products,2008,6
Mauritius,Pineapples and products,2009,9
Mauritius,Pineapples and products,2010,7
Mauritius,Pineapples and products,2011,11
Mauritius,Pineapples and products,2012,14
Mauritius,Pineapples and products,2013,16
Mauritius,"Fruits, Other",2004,2
Mauritius,"Fruits, Other",2005,3
Mauritius,"Fruits, Other",2006,3
Mauritius,"Fruits, Other",2007,3
Mauritius,"Fruits, Other",2008,4
Mauritius,"Fruits, Other",2009,4
Mauritius,"Fruits, Other",2010,4
Mauritius,"Fruits, Other",2011,4
Mauritius,"Fruits, Other",2012,5
Mauritius,"Fruits, Other",2013,5
Mauritius,Coffee and products,2004,0
Mauritius,Coffee and products,2005,0
Mauritius,Coffee and products,2006,0
Mauritius,Coffee and products,2007,0
Mauritius,Coffee and products,2008,0
Mauritius,Coffee and products,2009,0
Mauritius,Coffee and products,2010,0
Mauritius,Coffee and products,2011,0
Mauritius,Coffee and products,2012,0
Mauritius,Coffee and products,2013,0
Mauritius,Tea (including mate),2004,1
Mauritius,Tea (including mate),2005,1
Mauritius,Tea (including mate),2006,2
Mauritius,Tea (including mate),2007,2
Mauritius,Tea (including mate),2008,2
Mauritius,Tea (including mate),2009,1
Mauritius,Tea (including mate),2010,1
Mauritius,Tea (including mate),2011,2
Mauritius,Tea (including mate),2012,2
Mauritius,Tea (including mate),2013,2
Mauritius,"Spices, Other",2004,1
Mauritius,"Spices, Other",2005,1
Mauritius,"Spices, Other",2006,1
Mauritius,"Spices, Other",2007,1
Mauritius,"Spices, Other",2008,1
Mauritius,"Spices, Other",2009,1
Mauritius,"Spices, Other",2010,2
Mauritius,"Spices, Other",2011,1
Mauritius,"Spices, Other",2012,1
Mauritius,"Spices, Other",2013,1
Mauritius,Beer,2004,37
Mauritius,Beer,2005,38
Mauritius,Beer,2006,35
Mauritius,Beer,2007,35
Mauritius,Beer,2008,35
Mauritius,Beer,2009,40
Mauritius,Beer,2010,40
Mauritius,Beer,2011,40
Mauritius,Beer,2012,40
Mauritius,Beer,2013,39
Mauritius,"Beverages, Alcoholic",2004,3
Mauritius,"Beverages, Alcoholic",2005,3
Mauritius,"Beverages, Alcoholic",2006,3
Mauritius,"Beverages, Alcoholic",2007,2
Mauritius,"Beverages, Alcoholic",2008,2
Mauritius,"Beverages, Alcoholic",2009,2
Mauritius,"Beverages, Alcoholic",2010,2
Mauritius,"Beverages, Alcoholic",2011,2
Mauritius,"Beverages, Alcoholic",2012,2
Mauritius,"Beverages, Alcoholic",2013,2
Mauritius,"Alcohol, Non-Food",2004,5
Mauritius,"Alcohol, Non-Food",2005,3
Mauritius,"Alcohol, Non-Food",2006,4
Mauritius,"Alcohol, Non-Food",2007,8
Mauritius,"Alcohol, Non-Food",2008,10
Mauritius,"Alcohol, Non-Food",2009,3
Mauritius,"Alcohol, Non-Food",2010,3
Mauritius,"Alcohol, Non-Food",2011,4
Mauritius,"Alcohol, Non-Food",2012,6
Mauritius,"Alcohol, Non-Food",2013,6
Mauritius,Bovine Meat,2004,3
Mauritius,Bovine Meat,2005,3
Mauritius,Bovine Meat,2006,3
Mauritius,Bovine Meat,2007,2
Mauritius,Bovine Meat,2008,2
Mauritius,Bovine Meat,2009,2
Mauritius,Bovine Meat,2010,2
Mauritius,Bovine Meat,2011,3
Mauritius,Bovine Meat,2012,2
Mauritius,Bovine Meat,2013,2
Mauritius,Mutton & Goat Meat,2004,0
Mauritius,Mutton & Goat Meat,2005,0
Mauritius,Mutton & Goat Meat,2006,0
Mauritius,Mutton & Goat Meat,2007,0
Mauritius,Mutton & Goat Meat,2008,0
Mauritius,Mutton & Goat Meat,2009,0
Mauritius,Mutton & Goat Meat,2010,0
Mauritius,Mutton & Goat Meat,2011,0
Mauritius,Mutton & Goat Meat,2012,0
Mauritius,Mutton & Goat Meat,2013,0
Mauritius,Pigmeat,2004,1
Mauritius,Pigmeat,2005,1
Mauritius,Pigmeat,2006,1
Mauritius,Pigmeat,2007,1
Mauritius,Pigmeat,2008,1
Mauritius,Pigmeat,2009,1
Mauritius,Pigmeat,2010,1
Mauritius,Pigmeat,2011,1
Mauritius,Pigmeat,2012,1
Mauritius,Pigmeat,2013,1
Mauritius,Poultry Meat,2004,33
Mauritius,Poultry Meat,2005,33
Mauritius,Poultry Meat,2006,36
Mauritius,Poultry Meat,2007,40
Mauritius,Poultry Meat,2008,42
Mauritius,Poultry Meat,2009,44
Mauritius,Poultry Meat,2010,47
Mauritius,Poultry Meat,2011,47
Mauritius,Poultry Meat,2012,47
Mauritius,Poultry Meat,2013,47
Mauritius,"Meat, Other",2004,1
Mauritius,"Meat, Other",2005,1
Mauritius,"Meat, Other",2006,1
Mauritius,"Meat, Other",2007,1
Mauritius,"Meat, Other",2008,1
Mauritius,"Meat, Other",2009,1
Mauritius,"Meat, Other",2010,1
Mauritius,"Meat, Other",2011,1
Mauritius,"Meat, Other",2012,1
Mauritius,"Meat, Other",2013,1
Mauritius,"Offals, Edible",2004,0
Mauritius,"Offals, Edible",2005,0
Mauritius,"Offals, Edible",2006,0
Mauritius,"Offals, Edible",2007,0
Mauritius,"Offals, Edible",2008,0
Mauritius,"Offals, Edible",2009,0
Mauritius,"Offals, Edible",2010,0
Mauritius,"Offals, Edible",2011,0
Mauritius,"Offals, Edible",2012,0
Mauritius,"Offals, Edible",2013,0
Mauritius,"Fats, Animals, Raw",2004,0
Mauritius,"Fats, Animals, Raw",2005,0
Mauritius,"Fats, Animals, Raw",2006,0
Mauritius,"Fats, Animals, Raw",2007,0
Mauritius,"Fats, Animals, Raw",2008,0
Mauritius,"Fats, Animals, Raw",2009,0
Mauritius,"Fats, Animals, Raw",2010,0
Mauritius,"Fats, Animals, Raw",2011,0
Mauritius,"Fats, Animals, Raw",2012,0
Mauritius,"Fats, Animals, Raw",2013,0
Mauritius,"Fish, Body Oil",2004,0
Mauritius,"Fish, Body Oil",2005,0
Mauritius,"Fish, Body Oil",2006,0
Mauritius,"Fish, Body Oil",2007,0
Mauritius,"Fish, Body Oil",2008,0
Mauritius,"Fish, Body Oil",2009,0
Mauritius,"Fish, Body Oil",2010,1
Mauritius,"Fish, Body Oil",2011,1
Mauritius,"Fish, Body Oil",2012,1
Mauritius,"Fish, Body Oil",2013,1
Mauritius,"Fish, Liver Oil",2004,0
Mauritius,"Fish, Liver Oil",2005,0
Mauritius,"Fish, Liver Oil",2006,0
Mauritius,"Fish, Liver Oil",2007,0
Mauritius,"Fish, Liver Oil",2008,0
Mauritius,"Fish, Liver Oil",2009,0
Mauritius,"Fish, Liver Oil",2010,0
Mauritius,"Fish, Liver Oil",2011,0
Mauritius,"Fish, Liver Oil",2012,0
Mauritius,"Fish, Liver Oil",2013,0
Mauritius,Eggs,2004,14
Mauritius,Eggs,2005,13
Mauritius,Eggs,2006,12
Mauritius,Eggs,2007,12
Mauritius,Eggs,2008,11
Mauritius,Eggs,2009,10
Mauritius,Eggs,2010,10
Mauritius,Eggs,2011,11
Mauritius,Eggs,2012,11
Mauritius,Eggs,2013,11
Mauritius,Milk - Excluding Butter,2004,4
Mauritius,Milk - Excluding Butter,2005,4
Mauritius,Milk - Excluding Butter,2006,4
Mauritius,Milk - Excluding Butter,2007,4
Mauritius,Milk - Excluding Butter,2008,3
Mauritius,Milk - Excluding Butter,2009,4
Mauritius,Milk - Excluding Butter,2010,4
Mauritius,Milk - Excluding Butter,2011,5
Mauritius,Milk - Excluding Butter,2012,6
Mauritius,Milk - Excluding Butter,2013,5
Mauritius,Freshwater Fish,2004,0
Mauritius,Freshwater Fish,2005,0
Mauritius,Freshwater Fish,2006,0
Mauritius,Freshwater Fish,2007,0
Mauritius,Freshwater Fish,2008,0
Mauritius,Freshwater Fish,2009,0
Mauritius,Freshwater Fish,2010,0
Mauritius,Freshwater Fish,2011,0
Mauritius,Freshwater Fish,2012,0
Mauritius,Freshwater Fish,2013,0
Mauritius,Demersal Fish,2004,8
Mauritius,Demersal Fish,2005,8
Mauritius,Demersal Fish,2006,6
Mauritius,Demersal Fish,2007,6
Mauritius,Demersal Fish,2008,5
Mauritius,Demersal Fish,2009,6
Mauritius,Demersal Fish,2010,6
Mauritius,Demersal Fish,2011,4
Mauritius,Demersal Fish,2012,3
Mauritius,Demersal Fish,2013,4
Mauritius,Pelagic Fish,2004,2
Mauritius,Pelagic Fish,2005,2
Mauritius,Pelagic Fish,2006,2
Mauritius,Pelagic Fish,2007,2
Mauritius,Pelagic Fish,2008,1
Mauritius,Pelagic Fish,2009,1
Mauritius,Pelagic Fish,2010,1
Mauritius,Pelagic Fish,2011,1
Mauritius,Pelagic Fish,2012,1
Mauritius,Pelagic Fish,2013,1
Mauritius,"Marine Fish, Other",2004,0
Mauritius,"Marine Fish, Other",2005,0
Mauritius,"Marine Fish, Other",2006,1
Mauritius,"Marine Fish, Other",2007,0
Mauritius,"Marine Fish, Other",2008,1
Mauritius,"Marine Fish, Other",2009,0
Mauritius,"Marine Fish, Other",2010,0
Mauritius,"Marine Fish, Other",2011,2
Mauritius,"Marine Fish, Other",2012,2
Mauritius,"Marine Fish, Other",2013,2
Mauritius,Crustaceans,2004,0
Mauritius,Crustaceans,2005,0
Mauritius,Crustaceans,2006,0
Mauritius,Crustaceans,2007,0
Mauritius,Crustaceans,2008,0
Mauritius,Crustaceans,2009,0
Mauritius,Crustaceans,2010,0
Mauritius,Crustaceans,2011,0
Mauritius,Crustaceans,2012,0
Mauritius,Crustaceans,2013,0
Mauritius,Cephalopods,2004,0
Mauritius,Cephalopods,2005,0
Mauritius,Cephalopods,2006,0
Mauritius,Cephalopods,2007,0
Mauritius,Cephalopods,2008,0
Mauritius,Cephalopods,2009,0
Mauritius,Cephalopods,2010,0
Mauritius,Cephalopods,2011,0
Mauritius,Cephalopods,2012,1
Mauritius,Cephalopods,2013,1
Mauritius,"Molluscs, Other",2004,0
Mauritius,"Molluscs, Other",2005,0
Mauritius,"Molluscs, Other",2006,0
Mauritius,"Molluscs, Other",2007,0
Mauritius,"Molluscs, Other",2008,0
Mauritius,"Molluscs, Other",2009,0
Mauritius,"Molluscs, Other",2010,0
Mauritius,"Molluscs, Other",2011,0
Mauritius,"Molluscs, Other",2012,0
Mauritius,"Molluscs, Other",2013,0
Mauritius,"Aquatic Animals, Others",2004,0
Mauritius,"Aquatic Animals, Others",2005,0
Mauritius,"Aquatic Animals, Others",2006,0
Mauritius,"Aquatic Animals, Others",2007,1
Mauritius,"Aquatic Animals, Others",2008,0
Mauritius,"Aquatic Animals, Others",2009,0
Mauritius,"Aquatic Animals, Others",2010,0
Mauritius,"Aquatic Animals, Others",2011,0
Mauritius,"Aquatic Animals, Others",2012,0
Mauritius,"Aquatic Animals, Others",2013,0
Morocco,Wheat and products,2004,5540
Morocco,Wheat and products,2005,3043
Morocco,Wheat and products,2006,6327
Morocco,Wheat and products,2007,1583
Morocco,Wheat and products,2008,3769
Morocco,Wheat and products,2009,6371
Morocco,Wheat and products,2010,4876
Morocco,Wheat and products,2011,6018
Morocco,Wheat and products,2012,3878
Morocco,Wheat and products,2013,6934
Morocco,Rice (Milled Equivalent),2004,20
Morocco,Rice (Milled Equivalent),2005,29
Morocco,Rice (Milled Equivalent),2006,23
Morocco,Rice (Milled Equivalent),2007,22
Morocco,Rice (Milled Equivalent),2008,30
Morocco,Rice (Milled Equivalent),2009,33
Morocco,Rice (Milled Equivalent),2010,34
Morocco,Rice (Milled Equivalent),2011,12
Morocco,Rice (Milled Equivalent),2012,46
Morocco,Rice (Milled Equivalent),2013,25
Morocco,Barley and products,2004,2760
Morocco,Barley and products,2005,1102
Morocco,Barley and products,2006,2535
Morocco,Barley and products,2007,763
Morocco,Barley and products,2008,1353
Morocco,Barley and products,2009,3770
Morocco,Barley and products,2010,2566
Morocco,Barley and products,2011,2318
Morocco,Barley and products,2012,1201
Morocco,Barley and products,2013,2723
Morocco,Maize and products,2004,224
Morocco,Maize and products,2005,50
Morocco,Maize and products,2006,297
Morocco,Maize and products,2007,95
Morocco,Maize and products,2008,121
Morocco,Maize and products,2009,205
Morocco,Maize and products,2010,279
Morocco,Maize and products,2011,221
Morocco,Maize and products,2012,90
Morocco,Maize and products,2013,118
Morocco,Rye and products,2004,2
Morocco,Rye and products,2005,2
Morocco,Rye and products,2006,3
Morocco,Rye and products,2007,2
Morocco,Rye and products,2008,2
Morocco,Rye and products,2009,3
Morocco,Rye and products,2010,3
Morocco,Rye and products,2011,2
Morocco,Rye and products,2012,2
Morocco,Rye and products,2013,3
Morocco,Oats,2004,17
Morocco,Oats,2005,16
Morocco,Oats,2006,17
Morocco,Oats,2007,6
Morocco,Oats,2008,16
Morocco,Oats,2009,25
Morocco,Oats,2010,37
Morocco,Oats,2011,96
Morocco,Oats,2012,56
Morocco,Oats,2013,46
Morocco,Millet and products,2004,11
Morocco,Millet and products,2005,11
Morocco,Millet and products,2006,12
Morocco,Millet and products,2007,7
Morocco,Millet and products,2008,6
Morocco,Millet and products,2009,6
Morocco,Millet and products,2010,6
Morocco,Millet and products,2011,6
Morocco,Millet and products,2012,6
Morocco,Millet and products,2013,6
Morocco,Sorghum and products,2004,15
Morocco,Sorghum and products,2005,11
Morocco,Sorghum and products,2006,12
Morocco,Sorghum and products,2007,12
Morocco,Sorghum and products,2008,12
Morocco,Sorghum and products,2009,11
Morocco,Sorghum and products,2010,6
Morocco,Sorghum and products,2011,8
Morocco,Sorghum and products,2012,6
Morocco,Sorghum and products,2013,5
Morocco,"Cereals, Other",2004,4
Morocco,"Cereals, Other",2005,4
Morocco,"Cereals, Other",2006,5
Morocco,"Cereals, Other",2007,5
Morocco,"Cereals, Other",2008,5
Morocco,"Cereals, Other",2009,4
Morocco,"Cereals, Other",2010,10
Morocco,"Cereals, Other",2011,3
Morocco,"Cereals, Other",2012,2
Morocco,"Cereals, Other",2013,2
Morocco,Potatoes and products,2004,1482
Morocco,Potatoes and products,2005,1479
Morocco,Potatoes and products,2006,1569
Morocco,Potatoes and products,2007,1437
Morocco,Potatoes and products,2008,1537
Morocco,Potatoes and products,2009,1234
Morocco,Potatoes and products,2010,1605
Morocco,Potatoes and products,2011,1721
Morocco,Potatoes and products,2012,1657
Morocco,Potatoes and products,2013,1929
Morocco,Sweet potatoes,2004,12
Morocco,Sweet potatoes,2005,8
Morocco,Sweet potatoes,2006,10
Morocco,Sweet potatoes,2007,9
Morocco,Sweet potatoes,2008,11
Morocco,Sweet potatoes,2009,12
Morocco,Sweet potatoes,2010,11
Morocco,Sweet potatoes,2011,18
Morocco,Sweet potatoes,2012,26
Morocco,Sweet potatoes,2013,26
Morocco,"Roots, Other",2004,0
Morocco,"Roots, Other",2005,0
Morocco,"Roots, Other",2006,0
Morocco,"Roots, Other",2007,0
Morocco,"Roots, Other",2008,0
Morocco,"Roots, Other",2009,0
Morocco,"Roots, Other",2010,0
Morocco,"Roots, Other",2011,0
Morocco,"Roots, Other",2012,0
Morocco,"Roots, Other",2013,0
Morocco,Sugar cane,2004,872
Morocco,Sugar cane,2005,782
Morocco,Sugar cane,2006,997
Morocco,Sugar cane,2007,934
Morocco,Sugar cane,2008,913
Morocco,Sugar cane,2009,813
Morocco,Sugar cane,2010,632
Morocco,Sugar cane,2011,764
Morocco,Sugar cane,2012,541
Morocco,Sugar cane,2013,620
Morocco,Sugar beet,2004,3190
Morocco,Sugar beet,2005,3302
Morocco,Sugar beet,2006,2552
Morocco,Sugar beet,2007,2484
Morocco,Sugar beet,2008,2926
Morocco,Sugar beet,2009,2753
Morocco,Sugar beet,2010,2436
Morocco,Sugar beet,2011,3035
Morocco,Sugar beet,2012,1627
Morocco,Sugar beet,2013,2142
Morocco,Sugar (Raw Equivalent),2004,514
Morocco,Sugar (Raw Equivalent),2005,517
Morocco,Sugar (Raw Equivalent),2006,444
Morocco,Sugar (Raw Equivalent),2007,461
Morocco,Sugar (Raw Equivalent),2008,510
Morocco,Sugar (Raw Equivalent),2009,445
Morocco,Sugar (Raw Equivalent),2010,413
Morocco,Sugar (Raw Equivalent),2011,398
Morocco,Sugar (Raw Equivalent),2012,269
Morocco,Sugar (Raw Equivalent),2013,396
Morocco,"Sweeteners, Other",2004,1
Morocco,"Sweeteners, Other",2005,1
Morocco,"Sweeteners, Other",2006,1
Morocco,"Sweeteners, Other",2007,1
Morocco,"Sweeteners, Other",2008,1
Morocco,"Sweeteners, Other",2009,1
Morocco,"Sweeteners, Other",2010,1
Morocco,"Sweeteners, Other",2011,1
Morocco,"Sweeteners, Other",2012,1
Morocco,"Sweeteners, Other",2013,1
Morocco,Honey,2004,2
Morocco,Honey,2005,3
Morocco,Honey,2006,4
Morocco,Honey,2007,3
Morocco,Honey,2008,4
Morocco,Honey,2009,3
Morocco,Honey,2010,4
Morocco,Honey,2011,4
Morocco,Honey,2012,4
Morocco,Honey,2013,5
Morocco,Beans,2004,16
Morocco,Beans,2005,12
Morocco,Beans,2006,13
Morocco,Beans,2007,0
Morocco,Beans,2008,0
Morocco,Beans,2009,0
Morocco,Beans,2010,0
Morocco,Beans,2011,0
Morocco,Beans,2012,0
Morocco,Beans,2013,0
Morocco,Peas,2004,26
Morocco,Peas,2005,14
Morocco,Peas,2006,24
Morocco,Peas,2007,12
Morocco,Peas,2008,16
Morocco,Peas,2009,28
Morocco,Peas,2010,26
Morocco,Peas,2011,40
Morocco,Peas,2012,29
Morocco,Peas,2013,37
Morocco,"Pulses, Other and products",2004,222
Morocco,"Pulses, Other and products",2005,146
Morocco,"Pulses, Other and products",2006,315
Morocco,"Pulses, Other and products",2007,132
Morocco,"Pulses, Other and products",2008,186
Morocco,"Pulses, Other and products",2009,248
